2000	923
1613	848
2000	1838
740	0
682	0
2000	2339
2000	0
1935	1088
1538	167
2000	0
2000	0
1559	2111
1092	436
719	995
2000	0
646	110
2000	2129
1502	1568
2000	1054
1984	731
1983	1064
2000	1012
396	1524
2000	402
1749	0
457	18
1994	768
2000	1583
2000	0
1972	1995
411	671
2000	915
2000	1474
2000	512
1854	1849
1998	548
1956	0
656	1200
1547	806
2000	1223
2000	376
693	767
2000	1077
949	1300
1399	253
677	813
1712	1037
2000	437
951	215
1895	623
2000	2167
2000	1474
2000	1147
452	23
1476	1193
1611	386
1556	330
2000	645
1319	1464
822	129
1757	0
1744	0
360	574
2000	272
1676	583
1912	0
2000	1781
2000	1930
404	563
1809	0
2000	456
1833	1113
2000	903
1639	810
2000	768
1185	0
492	1956
2000	2368
2000	1459
573	832
2000	1892
773	206
2000	188
1966	774
2000	2090
2000	1792
1534	0
526	0
2000	1529
704	376
1878	0
1703	1001
1102	782
573	522
1942	1303
792	17
2000	2329
1262	272
1985	244
2000	390
1774	980
1988	1502
1960	1088
2000	24
1834	284
676	349
2000	1501
918	1146
2000	679
1430	441
699	262
2000	0
2000	1653
277	1033
2000	880
2000	0
360	0
2000	123
2000	727
2000	223
2000	1614
1974	1195
2000	1896
1410	743
1772	1049
1908	994
1907	818
1994	146
255	147
1994	0
2000	2468
704	186
927	0
974	23
1962	242
1807	378
2000	216
1930	771
726	775
2000	290
1991	1208
2000	1108
539	18
2000	2235
2000	362
2000	1042
2000	948
653	971
1788	517
1976	1813
1891	1096
560	825
1787	804
1840	0
1989	335
1913	0
1045	899
2000	589
1887	522
2000	1569
1510	145
1718	936
967	889
592	0
2000	0
1542	193
1202	186
2000	1761
2000	576
1825	137
2000	991
720	1904
542	643
1376	0
1425	1380
2000	0
1715	327
1797	790
828	346
1410	403
1966	1076
1691	0
2000	1229
2000	1432
1775	916
1811	286
1934	1206
1172	940
2000	934
145	40
1639	642
2000	185
2000	1523
962	886
2000	1273
2000	775
2000	255
2000	524
2000	227
1590	1026
2000	935
967	90
2000	2003
739	56
2000	453
1798	443
838	486
2000	0
1892	955
124	194
2000	1556
1191	458
1111	1381
2000	507
2000	1161
2000	3154
1980	1006
1182	1177
1423	851
1989	1004
2000	0
2000	1527
516	943
373	117
1993	310
1512	560
751	1593
529	0
2000	1462
2000	1440
2000	141
1989	907
2000	2499
373	1146
1940	983
2000	1522
490	570
1917	1115
2000	1440
2000	972
2000	0
1170	0
1428	2314
1811	4
33	33
2000	164
682	409
2000	656
1960	2400
2000	513
2000	0
896	299
291	0
1995	1292
2000	105
2000	0
2000	930
1932	524
1366	1899
1755	524
2000	973
1032	140
647	602
471	137
1219	1011
2000	576
2000	132
578	0
2000	1287
1130	785
1748	1242
2000	0
457	795
1966	1386
2000	2365
1982	1051
594	12
1252	1664
1012	968
701	939
2000	2021
2000	2201
666	107
606	243
1345	116
2000	1185
351	1289
2000	1366
1892	881
1053	0
297	29
2000	489
689	148
2000	332
1012	991
1471	623
659	28
94	47
965	1233
1480	1141
2000	218
1997	1429
1916	0
2000	261
1345	1180
1788	733
2000	691
608	848
1997	891
2000	1060
1836	0
467	679
1678	1099
2000	1777
1544	1025
1970	0
2000	1759
1374	1532
1703	928
2000	655
2000	711
545	14
2000	1601
2000	215
2000	0
2000	302
1711	1185
2000	670
2000	144
2000	249
1647	1596
2000	2127
2000	1558
1314	330
1258	1394
2000	1045
2000	829
2000	0
1996	1273
2000	2491
2000	329
691	26
700	0
2000	594
2000	2018
1973	1634
2000	754
2000	1280
1615	146
430	957
2000	848
1397	530
321	138
2000	1119
2000	542
2000	145
1995	349
422	0
1078	0
2000	511
2000	0
2000	0
1763	92
1282	320
372	740
1540	868
1856	739
1674	996
1958	1550
412	47
2000	515
2000	2612
2000	1996
2000	589
562	752
1996	936
2000	462
622	0
2000	222
992	434
2000	1457
2000	0
245	19
2000	0
2000	2150
1967	1420
1942	1488
289	1538
2000	1357
2000	1227
593	299
1782	825
2000	1870
578	1005
2000	0
2000	815
2000	1191
1899	753
858	0
2000	409
2000	838
1989	689
514	123
337	317
1499	719
350	877
765	110
2000	262
2000	1731
834	426
325	22
1995	1015
346	829
1694	1968
1053	1312
674	392
2000	644
1416	517
1206	854
2000	1186
2000	0
1341	1306
2000	453
1822	1092
1988	440
498	0
2000	240
1771	23
1493	1216
1392	1257
2000	1851
1854	2378
1703	785
2000	558
1712	0
2000	302
861	839
2000	691
342	142
2000	0
1650	0
2000	1551
2000	193
2000	1357
250	676
1505	457
2000	192
2000	335
1729	0
2000	1234
2000	412
2000	922
1658	0
1602	759
1328	0
2000	1713
1518	852
2000	531
1997	0
1185	287
2000	0
1761	853
578	17
714	82
1516	206
2000	1502
2000	1430
1379	456
227	1377
2000	1554
2000	692
1471	153
2000	1744
2000	1978
2000	1937
2000	369
1981	1187
1750	1020
1994	2391
2000	1972
762	883
679	747
2000	694
1964	1014
2000	691
2000	2033
373	0
1714	0
1900	905
1909	1292
2000	1532
216	526
1541	567
990	152
2000	1118
1659	202
2000	0
1999	0
2000	1480
2000	1018
295	136
316	775
1859	838
2000	1237
2000	0
2000	735
1611	1316
572	89
1987	1907
2000	366
1457	1425
524	616
1529	1104
1814	0
1741	1513
878	1056
117	71
1351	914
2000	1747
1562	1192
2000	470
292	21
1748	1579
2000	1603
390	672
2000	1986
1326	1055
2000	923
768	520
2000	249
1191	239
1981	225
1018	141
2000	937
2000	162
2000	1904
1409	720
406	40
1246	1846
1972	1596
1707	1189
1989	1904
1290	1106
2000	474
213	8
2000	864
2000	0
404	500
1486	867
1774	241
2000	1183
1989	1882
2000	674
685	916
1533	655
2000	0
771	185
1909	584
1877	1047
1969	1902
1292	720
1883	1883
605	810
787	1379
1980	1303
860	726
1989	2100
269	30
1893	1948
1339	817
890	0
534	191
2000	2000
1996	862
2000	1057
1976	692
2000	197
2000	1442
1493	1019
1566	1577
1052	154
1897	1261
1719	185
722	740
1368	251
610	798
2000	304
2000	1835
2000	0
690	1183
1519	202
2000	750
2000	105
1976	1492
2000	0
1518	2082
2000	585
2000	752
350	815
1236	0
2000	388
1984	0
2000	1363
1815	856
1580	1175
2000	1824
2000	655
1929	1322
2000	151
2000	1418
2000	119
285	322
935	785
1991	134
992	288
1881	1976
1993	782
1140	209
1998	2069
1995	443
461	955
2000	907
921	429
1326	921
2000	1254
2000	680
1702	1158
894	0
2000	1679
361	372
983	0
1796	600
1415	378
1984	1066
1776	0
388	600
1891	1566
1358	1074
2000	2240
2000	768
2000	1840
758	1513
2000	2099
482	555
2000	680
1685	1472
752	721
912	1347
1716	434
2000	1364
870	626
1557	1244
2000	1955
687	1126
578	258
1971	718
1459	875
781	745
619	0
1713	956
1927	685
2000	1087
2000	1026
390	800
2000	162
1299	382
293	309
1673	1798
385	616
1679	0
990	584
1992	0
2000	1939
1220	544
1808	1161
740	810
1669	1083
586	991
663	171
2000	1949
404	1073
1506	1160
2000	271
2000	995
2000	332
2000	1037
1742	278
2000	2059
1198	362
2000	324
302	46
1283	393
1985	1505
2000	1959
1273	0
1836	0
433	754
1124	78
323	115
2000	187
2000	1309
1933	458
2000	1178
521	0
1980	0
1835	963
675	910
1723	1054
1985	1101
1711	1029
965	1213
1811	1707
1392	1433
1301	450
1998	141
2000	1347
2000	603
1819	0
1461	74
1150	489
697	556
382	28
989	81
2000	1284
1077	503
1906	956
2000	1363
1841	1187
1351	750
1998	987
910	56
1756	842
909	651
1999	761
1340	966
2000	1493
2000	3154
350	408
2000	656
1332	277
1485	205
275	370
2000	2422
898	1294
1925	967
2000	208
2000	226
2000	2068
2000	2631
2000	1507
1309	154
2000	322
1548	371
2000	1309
1968	694
764	1061
2000	1892
1785	0
642	161
2000	2012
835	687
2000	0
1170	890
1981	1021
2000	0
2000	388
1982	716
2000	262
34	24
1177	1077
2000	680
2000	1291
2000	346
513	1052
2000	402
365	395
1986	1199
1985	296
1452	668
2000	0
1848	861
1801	630
2000	169
2000	207
1551	259
1661	1384
935	1014
2000	940
854	1115
1384	1712
2000	763
965	180
2000	2255
1970	988
714	481
2000	1516
2000	499
778	675
623	0
2000	123
1230	190
2000	1236
2000	1551
765	777
1818	1179
2000	518
2000	394
1411	474
884	1416
1575	1251
1695	645
402	55
1806	1047
1972	1017
507	608
1368	300
1693	337
1942	1585
1837	253
2000	261
2000	651
2000	643
1590	685
1962	971
1861	1039
1971	2000
2000	0
1672	785
1162	813
2000	1099
315	140
2000	208
2000	1221
1305	600
2000	0
1406	1113
1945	1306
928	275
1467	148
1835	1106
1576	487
1506	680
2000	840
1979	940
1991	1578
1611	587
2000	1071
1371	1137
2000	1409
2000	706
266	223
2000	1900
2000	752
931	656
1314	188
890	920
831	453
1618	1335
518	0
2000	0
1201	950
2000	1113
2000	861
1787	1154
1036	573
1554	0
2000	326
1689	266
1485	1186
1601	0
2000	982
802	876
2000	1371
1030	1001
2000	941
1977	1464
1934	147
678	1064
2000	1049
1798	1273
2000	1565
2000	395
1822	968
2000	1041
1856	74
277	0
2000	1148
2000	1213
1678	0
1998	0
1744	784
1074	941
2000	426
798	625
2000	292
2000	488
1956	1003
1205	1019
2000	221
281	183
2000	1347
1828	372
1995	0
1397	133
1992	1641
1882	1529
1584	327
1704	0
1780	0
2000	2170
2000	1448
2000	2056
2000	1429
2000	335
1604	645
1693	941
1025	219
666	547
636	448
1694	1023
2000	143
1979	1185
2000	241
1981	319
2000	0
876	789
1369	830
349	222
2000	1259
321	175
404	430
1983	1083
2000	1636
1649	762
990	883
2000	1503
1818	779
1966	1086
1918	1166
2000	504
2000	2072
1218	726
1458	478
2000	1303
2000	3222
1577	0
2000	2497
2000	1456
1182	1047
669	700
2000	699
2000	141
2000	1990
2000	79
2000	334
2000	2278
2000	179
1958	635
369	228
2000	1155
1946	154
962	652
2000	0
417	0
2000	835
2000	1145
1981	792
2000	1171
269	119
365	214
2000	1930
1579	514
1588	900
597	111
1116	260
260	0
2000	1333
2000	1095
960	1271
1953	1136
2000	435
1839	943
1602	919
2000	2113
1860	962
1235	2415
2000	0
1680	0
2000	640
1966	1165
2000	0
2000	737
2000	482
2000	2021
648	796
1953	0
2000	1885
1338	213
2000	1249
2000	1176
279	1171
1948	934
1039	1251
2000	1939
1503	1355
772	2108
757	113
2000	1336
1933	556
2000	439
2000	0
1989	326
2000	997
1208	1511
1988	55
2000	1176
1298	24
1259	151
474	846
374	0
317	54
708	432
1477	191
2000	542
1246	1695
1002	1147
2000	979
1343	2357
1857	328
2000	0
444	188
855	1167
528	219
2000	440
609	718
2000	1502
1999	246
2000	1287
2000	1305
1945	1097
2000	0
2000	770
1738	511
1963	0
1925	1990
2000	906
2000	1047
958	1751
1996	847
1996	1465
486	914
2000	1779
2000	1820
2000	1473
781	1113
1219	1146
2000	0
1436	1407
2000	450
374	699
848	894
580	97
2000	1743
2000	1467
2000	2098
719	990
2000	106
706	710
2000	355
1946	796
554	2635
1033	0
1901	673
281	885
2000	2259
2000	0
1859	712
1576	1039
1974	1494
1625	421
1550	1210
1641	2632
2000	1308
364	5
1181	172
231	0
1914	989
2000	2118
846	247
1950	1220
2000	153
2000	1591
2000	151
1804	434
952	172
1997	1792
2000	1525
1873	1117
1792	0
1592	1041
490	2059
1904	571
1255	1239
1913	1031
2000	279
2000	857
2000	1915
2000	2369
1840	0
1482	576
2000	2012
455	1115
2000	748
1985	713
2000	0
2000	1799
1856	582
2000	676
2000	0
970	324
2000	408
1918	184
1929	1069
1689	513
2000	0
1348	376
2000	129
710	112
1704	1026
2000	0
2000	183
1313	160
2000	2518
1032	1910
2000	297
405	144
1365	330
1975	2024
1968	443
2000	982
2000	1234
714	794
2000	764
2000	1856
1997	721
337	189
772	119
1594	0
2000	0
1763	1055
2000	1126
1887	1075
201	0
1374	1618
1308	157
2000	1005
2000	822
1269	880
2000	301
2000	719
1936	1767
1972	685
2000	1377
1519	369
603	995
1690	888
1986	2232
1995	729
1314	0
922	520
2000	2312
2000	2254
656	777
742	33
688	1464
1930	532
1544	1168
1999	130
1041	1318
973	837
2000	1463
1777	345
1367	2134
1689	754
913	0
2000	1122
270	95
1936	2022
919	371
1118	1604
1758	735
1814	968
1956	925
1883	0
1665	0
2000	1222
2000	2069
1252	246
569	166
2000	1838
1995	0
2000	1032
1937	847
847	241
1785	926
1985	759
2000	1527
2000	1255
2000	1540
2000	2122
1997	1853
850	255
1966	959
1929	764
1642	622
1997	1228
2000	0
341	111
246	0
2000	299
2000	1804
946	971
1474	989
2000	0
1963	965
1195	362
1877	1710
2000	1233
1996	2200
1983	1258
1853	785
820	308
1986	792
1278	135
1364	683
675	846
730	907
1672	1730
1311	164
706	556
760	986
1374	886
1961	982
1079	1904
622	170
2000	1671
1962	800
758	1034
2000	1385
443	1289
2000	1512
2000	0
1627	595
2000	0
1531	963
336	719
1642	1049
2000	1132
2000	0
1928	936
2000	282
1999	1110
409	0
1896	1642
2000	953
1231	792
1938	1212
1234	227
1154	1916
2000	385
2000	503
518	23
1509	798
2000	1272
360	758
350	628
833	1062
2000	0
2000	285
1100	696
2000	1466
2000	1395
2000	0
2000	3166
2000	1796
1305	146
1802	1188
1090	993
1977	611
1880	675
1862	1108
2000	262
1648	185
500	0
2000	197
752	215
2000	1720
433	1464
931	1030
2000	580
1512	910
1556	1407
2000	255
2000	1883
862	259
1992	0
1650	1097
578	616
2000	1001
1894	1003
1554	1249
593	193
1995	877
2000	0
1938	98
2000	1775
1565	1811
971	811
1985	853
1798	0
2000	0
2000	3298
1958	1138
1945	837
1071	418
2000	184
365	769
1985	0
362	1577
2000	0
1741	679
831	1119
2000	1072
1102	610
2000	1433
1971	1390
2000	1331
1870	1568
1386	166
2000	265
1999	914
1960	2097
1208	1100
336	0
2000	1163
2000	1519
692	118
1298	800
1823	1063
676	2
2000	884
1986	1137
2000	0
1057	0
2000	949
500	223
1821	798
1619	0
1626	954
1979	827
818	847
77	30
450	1622
1687	912
287	639
2000	1608
1910	731
1800	729
1896	589
1283	889
2000	792
2000	1087
1530	1145
1993	434
1959	1075
1846	2159
2000	0
710	935
1047	770
2000	1685
994	829
570	699
2000	2857
2000	1142
2000	0
2000	886
2000	440
2000	493
1929	0
706	1156
1913	644
1960	2101
1360	629
2000	1070
1906	0
1637	2716
1104	0
1060	0
942	47
1879	1292
2000	2270
2000	3160
1205	0
1999	485
2000	1070
2000	222
1990	126
2000	1993
457	6
1862	612
1981	107
1427	0
2000	2235
972	162
1563	178
1407	1003
2000	981
1710	1083
1890	2146
1741	846
827	837
1832	1760
2000	294
334	0
1000	435
774	450
1892	717
2000	2397
1175	88
515	1975
1306	796
2000	2432
1214	20
1411	751
2000	1391
2000	1206
761	915
2000	2171
1810	810
1242	798
665	304
1297	1062
2000	233
1100	412
2000	1040
402	285
797	420
2000	0
680	1360
1538	342
354	563
2000	1819
1990	2045
2000	992
1621	1613
1046	164
1720	1528
1819	78
1987	1101
2000	234
1999	0
2000	1290
2000	487
2000	1196
1796	175
1581	1037
1614	374
2000	1445
2000	2212
1885	835
586	1121
1057	1063
909	597
1861	1188
2000	0
1278	210
1884	1073
2000	2094
456	0
1969	1194
1774	1867
1992	664
1909	584
2000	1594
2000	157
1761	433
1939	0
1690	1417
1817	884
1810	922
973	363
310	45
625	834
2000	205
2000	1152
2000	767
2000	1175
1821	0
858	654
2000	1120
1993	554
1809	0
1567	226
970	219
2000	1302
2000	1393
2000	2177
1553	1027
2000	1824
2000	121
1099	568
760	1176
553	17
1469	1219
2000	0
1926	699
1813	114
1879	517
1998	1019
751	725
2000	215
2000	0
2000	0
2000	531
2000	538
2000	1511
1740	27
2000	401
2000	1142
1837	1516
1878	173
1455	1464
2000	1278
1183	338
1321	652
2000	1804
533	159
2000	1548
2000	1240
683	1692
2000	1358
1723	0
2000	2618
178	1556
963	32
1958	1076
476	386
1995	1436
2000	775
799	2034
1671	775
1649	247
2000	1528
1745	1519
2000	958
1149	660
313	589
2000	321
987	942
2000	632
728	66
1889	195
1727	961
1978	1221
2000	573
2000	926
2000	0
1955	1207
557	363
1986	2253
2000	1891
2000	1495
1958	940
2000	1358
390	379
1112	29
2000	1604
1963	1293
1991	0
1951	534
1691	0
213	518
1838	740
1071	504
1567	922
2000	258
2000	488
2000	896
2000	2112
1589	298
1251	47
1962	896
900	0
2000	541
304	167
2000	529
1651	1275
2000	488
1125	971
2000	1752
792	683
2000	1442
2000	885
1326	402
1016	1123
2000	1845
1388	1438
2000	478
763	1165
1322	293
2000	0
2000	1389
1973	1192
2000	1675
2000	917
1920	1996
2000	0
1745	788
2000	230
1995	1273
1964	1014
2000	1550
1965	644
2000	191
1983	1269
678	872
920	793
2000	1409
2000	117
512	1058
1834	898
2000	1119
828	1860
1998	1407
1930	1678
1064	0
793	1413
1286	1527
2000	1492
1432	296
1989	0
1516	682
1226	195
1301	1179
1932	1857
1717	1424
2000	901
1419	608
2000	2443
2000	395
1857	0
1498	632
2000	1125
2000	610
530	663
1216	757
1782	0
1434	818
2000	624
2000	1057
1990	1254
538	1094
1778	0
1684	1593
2000	436
586	301
2000	848
1336	149
2000	2065
1427	638
2000	1404
220	75
1907	1618
2000	491
2000	658
1724	0
2000	759
1577	161
299	299
1912	0
234	0
1987	1577
241	655
2000	1489
1438	1084
1685	997
2000	223
2000	344
2000	755
1963	1714
2000	0
1910	776
1250	2260
2000	493
1522	661
973	93
1992	1191
603	356
1789	1078
2000	258
2000	1487
2000	141
2000	227
207	62
1984	667
2000	178
984	1263
2000	1203
2000	264
1372	1346
2000	2489
2000	433
2000	1877
1706	808
409	568
2000	2445
422	420
2000	812
1424	209
498	586
951	152
1737	0
589	0
1997	1102
1265	556
2000	2005
2000	95
2000	2270
488	0
1776	681
2000	934
2000	934
2000	1591
1827	892
2000	1868
1874	122
1952	629
2000	948
1690	624
2000	912
1082	313
2000	1636
1165	345
1688	635
2000	1074
351	387
2000	550
2000	0
1284	127
460	1303
1995	419
573	1181
2000	1769
1559	259
2000	777
2000	531
1992	3277
1439	1635
2000	2514
1337	1540
2000	0
1427	2200
2000	148
375	130
2000	146
2000	2255
2000	1878
1778	623
2000	598
1982	562
1956	0
791	0
1842	659
2000	1398
2000	165
1634	158
2000	1608
1802	994
1969	1251
2000	248
1987	0
1935	1445
1353	531
1113	315
2000	928
1936	1088
1072	55
2000	678
1988	527
2000	158
319	184
1989	1106
329	314
1201	583
2000	653
1034	0
1914	684
958	531
673	726
1189	1066
2000	941
420	0
2000	176
2000	2189
1940	975
1987	1446
2000	0
1332	739
2000	1171
587	14
956	50
1071	128
2000	1987
2000	1274
713	412
619	0
2000	1827
628	1708
1774	0
905	0
1270	129
1995	2154
341	578
412	1423
763	593
2000	679
808	1229
2000	161
853	456
2000	339
2000	0
2000	1284
394	1026
2000	249
2000	0
2000	2074
1990	1094
1954	0
854	811
1783	1188
2000	967
1768	779
1981	1888
2000	1069
1306	1906
580	396
772	0
1741	0
1871	898
1653	1536
1310	825
519	25
1979	1377
1960	0
328	0
869	1448
1333	752
867	427
907	171
1984	915
478	0
1310	162
1981	202
2000	1233
1442	1402
1966	588
2000	1162
1868	1269
1338	457
729	150
2000	1662
1109	2276
1490	189
1876	1069
383	623
1088	1261
1975	1197
2000	707
616	790
1501	532
1990	0
1610	702
2000	1493
1409	1248
1787	1018
2000	644
391	496
1153	1269
350	520
1619	0
618	1226
695	1487
957	0
1953	850
1143	1024
975	114
2000	783
2000	658
403	39
405	496
1877	246
1971	143
479	852
2000	0
2000	1033
250	1659
1832	1987
2000	881
1373	728
983	249
2000	0
2000	0
2000	959
1974	678
2000	803
2000	2183
705	1618
2000	0
1288	1023
2000	579
1324	1652
668	0
2000	649
2000	802
1593	440
1872	1040
2000	625
1994	195
2000	864
460	370
2000	662
437	546
2000	880
1669	572
265	99
2000	1801
1605	0
1265	1685
1179	133
2000	426
2000	1878
800	357
2000	1054
198	142
1012	427
2000	1786
1843	0
2000	1110
1140	294
1034	784
2000	1723
1892	1891
1229	0
2000	882
279	137
1454	835
1869	555
1995	2254
2000	2826
839	1122
394	87
1270	809
1065	136
1613	1203
2000	385
1858	1281
2000	1567
